Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
26/08/14,100.889999,89.150002,128.600006,108.059998,24.809999,128.25,90.019997,177.899994,91.629997,192.990005,34.799999,103.440002,59.740002,41.599998,94.110001,144.600006,60.200001,45.009998,39.740002,29.209999,83.379997,94.199997,85.120003,109.68,54.182499,49.25,60.93,75.519997,99.639999
27/08/14,102.129997,89.239998,128.199997,108.550003,24.799999,128.639999,90.370003,177.809998,91.870003,192.25,34.790001,103.220001,59.59,41.599998,94.650002,143.940002,60.279999,44.869999,39.860001,29.49,83.309998,94.760002,86.379997,109.089996,54.282501,49.43,60.529999,75.849998,99.529999
28/08/14,102.25,89.019997,127.110001,108.650002,24.85,128.75,90.230003,177.649994,92.510002,192,34.650002,102.949997,59.16,41.630001,94.139999,143.979996,60,44.880001,39.41,29.379999,83.029999,94.339996,86.339996,109.110001,53.650002,49.41,60.470001,75.900002,99.57
29/08/14,102.5,89.550003,126.800003,109.07,24.99,129.449997,89.879997,179.110001,93.5,192.300003,34.919998,103.730003,59.450001,41.720001,93.720001,144,60.110001,45.43,39.275002,29.389999,83.110001,94.709999,86.68,107.980003,53.130001,49.82,60.52,75.5,99.459999
02/09/14,103.300003,89.720001,125.480003,108.919998,24.879999,127.540001,90.800003,179.770004,91.150002,191.559998,34.57,103.360001,59.669998,41.639999,92.800003,144.220001,59.790001,45.09,39.639999,29.26,82.980003,94.519997,86.389999,109.040001,53.682499,49.77,60.009998,75.75,98.489998
03/09/14,98.940002,90.139999,125.940002,108.459999,25.040001,127.860001,90.940002,179.600006,89,191.949997,34.57,103.760002,59.700001,41.779999,93.139999,143.820007,60.48,44.959999,39.41,29.4,82.900002,94.470001,86.790001,109.199997,53.724998,49.880001,60.220001,76.010002,99.110001
04/09/14,98.120003,89.650002,125.459999,108.82,24.91,126.800003,90.139999,180.080002,89.93,190.679993,34.91,103.839996,59.709999,41.869999,93.010002,143.610001,60.080002,45.259998,39.959999,29.370001,83.699997,94.260002,87.059998,109.220001,53.564999,49.720001,62.459999,76.559998,98.360001
05/09/14,98.970001,89.610001,124.690002,108.540001,25,127.400002,90.940002,179.75,91.610001,191.199997,35,104.419998,59.91,41.84,93.07,144.199997,61.18,45.91,41.02,29.65,83.769997,94.209999,87.75,108.699997,53.552502,49.939999,63.950001,77.510002,99.260002
08/09/14,98.360001,88.93,127.980003,107.910004,24.950001,126.209999,90.559998,180.110001,90.82,190.139999,35.330002,104.050003,59.889999,41.779999,92.5,144.889999,61.049999,46.470001,41.200001,29.4,83.32,93.269997,87.910004,108.599998,53.942501,49.529999,62.959999,76.529999,97.769997
09/09/14,97.989998,87.900002,128.210007,107.400002,24.860001,125.18,89.599998,177.399994,88.93,189.990005,34.91,103.800003,59.060001,41.939999,91.089996,144.460007,60.560001,46.759998,40.919998,29.23,82.989998,92.849998,88.559998,108.669998,53.57,48.900002,62.610001,76.739998,97.389999
10/09/14,101,88.410004,128.220001,105.93,24.93,124.279999,89.519997,179.869995,89.25,191.539993,35.02,104.989998,59.220001,42.169998,93,144.639999,60.759998,46.84,41.235001,29.440001,83.639999,93.169998,87.25,108.5,54.220001,48.75,63.32,76.510002,96.809998
11/09/14,101.43,88.419998,127.639999,105.589996,25.18,123.830002,89.970001,181,89.220001,191.720001,35.02,104.550003,59.759998,41.950001,92.959999,144.350006,60.099998,47,40.91,29.629999,83.489998,92.919998,87.080002,108.510002,53.737499,49.009998,63.439999,76.099998,97.029999
12/09/14,101.660004,87.639999,126.949997,105.019997,25.16,122.660004,89.669998,183.169998,88.839996,191.279999,34.619999,104.580002,60.029999,41.459999,93.339996,143.940002,59.549999,46.700001,40.919998,29.43,83.260002,92.419998,86.18,108.349998,53.509998,48.400002,62.82,75.769997,95.779999
15/09/14,101.629997,87.379997,126.309998,104.860001,25.059999,124.239998,90.080002,183.979996,89.379997,191.809998,34.540001,104.720001,59.939999,41.5,93.470001,144.479996,59.52,46.240002,40.805,29.92,83.870003,93.550003,86.029999,108.32,53.66,48.560001,62.720001,75.809998,96.290001
16/09/14,100.860001,88.360001,127.32,104.860001,25.219999,124.959999,90.269997,184.039993,90.269997,192.960007,34.93,105.879997,59.990002,41.639999,93.75,144.850006,59.990002,46.759998,40.599998,30.049999,84.080002,93.639999,87.160004,108.540001,54.325001,48.959999,63.639999,76.32,97.43
17/09/14,101.580002,89.07,127.760002,103.989998,25.209999,124.720001,90.330002,184.820007,91.220001,192.800003,34.98,106.190002,60.310001,41.610001,93.529999,145.369995,59.880001,46.52,40.755001,30.35,84.160004,93.650002,86.989998,108.029999,53.8825,49.209999,63.73,76.239998,97.080002
18/09/14,101.790001,90.099998,128.580002,104.339996,25.219999,124.139999,90.339996,187.889999,92.089996,193.75,35.169998,107.349998,61.32,41.790001,93.480003,146.839996,60.310001,46.68,40.985001,30.58,84.190002,94.779999,87.629997,108.519997,54.110001,49.689999,63.18,76.220001,96.610001
19/09/14,100.959999,89.699997,129.350006,102.510002,25.200001,124.800003,90.489998,186.199997,92.339996,194,34.82,107.989998,61.110001,42.049999,94.360001,146.690002,60.490002,47.52,40.904999,30.4,84.470001,94.610001,87.800003,108.449997,54.0625,50.349998,62.880001,76.839996,97.120003
22/09/14,101.059998,88.989998,128.610001,100.900002,24.969999,123.489998,89.290001,185.289993,91.889999,193.110001,34.709999,107.879997,60.91,42.220001,93.93,145.710007,60.580002,47.060001,40.355,30.18,84.809998,94.599998,87.769997,106.470001,53.470001,50.18,60.419998,76.309998,96.540001
23/09/14,102.639999,88.309998,127.379997,99.989998,24.700001,123.059998,88.309998,185.089996,91.489998,191.619995,34.419998,107.459999,60.939999,41.889999,93.510002,144.369995,60.279999,46.560001,40.060001,30.049999,84.440002,93.550003,86.589996,105.419998,53.115002,49.91,61.099998,75.599998,96.029999
24/09/14,101.75,88.519997,128.580002,101.199997,24.98,122.400002,89.449997,187.809998,93.019997,192.309998,34.75,108.639999,61.630001,42.27,95,144.880005,60.360001,47.080002,40.419998,30.309999,85.239998,94.790001,88.209999,106.07,53.602501,50.07,61.52,77.080002,95.82
25/09/14,97.870003,86.760002,127.139999,99.510002,24.540001,120.68,88.07,184.089996,91.900002,189.009995,34.139999,107.099998,60.150002,41.779999,94.160004,142.479996,59.639999,46.040001,39.875,29.98,84.330002,93.699997,86.18,104.489998,52.677502,49.610001,60.490002,76.120003,94.25
26/09/14,100.75,88.370003,128.690002,100.379997,25,121.470001,88.739998,185.119995,92.839996,190.059998,34.259998,107.099998,60.560001,42.200001,94.699997,142.419998,59.389999,46.41,44.75,29.719999,84.580002,94.400002,86.599998,105.239998,52.985001,49.77,60.18,76.489998,95.43
29/09/14,100.110001,87.949997,128.770004,99.830002,25.120001,120.550003,88.830002,183.830002,92.879997,189.639999,34.900002,106.540001,60.330002,42.25,96.220001,142.190002,59.41,46.439999,44.560001,29.77,84.440002,93.769997,86.510002,105.080002,52.732498,49.75,59.599998,76.080002,94.43
30/09/14,100.75,87.540001,127.379997,99.029999,25.17,119.32,89.029999,183.570007,91.739998,189.830002,34.82,106.589996,60.240002,42.66,94.809998,141.679993,59.279999,46.360001,44.599998,29.57,83.739998,93.940002,86.25,105.599998,53.342499,49.990002,59.27,76.470001,94.050003
01/10/14,99.18,85.809998,124.669998,97.610001,25.030001,117.650002,87.489998,180.699997,91.019997,187.169998,33.990002,104.300003,59.77,42.740002,94.190002,139.179993,58.709999,45.900002,43.849998,29.15,83.139999,93.099998,84.879997,103.839996,52.502499,49.43,59.040001,76.120003,92.860001
02/10/14,99.900002,85.870003,124.169998,97.410004,25.059999,117.110001,86.790001,182.880005,92.239998,186.910004,33.52,103.849998,58.84,42.66,94.120003,138.669998,58.849998,45.759998,44.650002,29.059999,83.050003,93.07,84.900002,103.239998,52.43,49.290001,59.759998,76.230003,93.300003
03/10/14,99.620003,87.160004,126.360001,97.389999,25.309999,117.709999,88.449997,188.070007,93.540001,188.669998,34.029999,105.129997,60.299999,43,94.860001,140.169998,59.900002,46.09,45.145,29.219999,83.790001,94.459999,86.019997,104.419998,52.997501,49.709999,60.77,77.32,93.919998
06/10/14,99.620003,87.029999,126.260002,98,25.01,118.089996,88.559998,187.479996,93.260002,189.039993,34.110001,104.860001,60.18,43.599998,93.839996,140.339996,59.580002,46.09,44.610001,29.17,83.57,94.699997,85.089996,104.220001,52.947498,50.080002,60.650002,77.349998,94.519997
07/10/14,98.75,85.349998,123.32,94.699997,24.639999,116.019997,87.110001,183.800003,92.470001,185.710007,33.470001,102.389999,59.27,43.919998,92.809998,137.679993,58.459999,45.529999,44.035,28.790001,83.160004,93.660004,84.190002,101.419998,52.012501,49.68,59.84,77.300003,93.370003
08/10/14,100.800003,87.410004,124.980003,96.650002,24.66,117.949997,88.110001,186.639999,94.089996,189.360001,34.27,104.910004,60.400002,44.549999,93.830002,141.410004,60.18,46.779999,44.415001,29.379999,84.18,94.449997,86.620003,102.629997,53.09,49.869999,61.459999,78.239998,94.610001
09/10/14,101.019997,85.889999,122.760002,93.5,24.190001,114.510002,85.709999,181.270004,93.07,186.419998,33.619999,102.080002,59.080002,43.869999,92.720001,138.639999,59.209999,45.849998,43.615002,28.99,83.660004,93.889999,84.940002,99.940002,51.927502,48.93,61.549999,77.860001,91.82
10/10/14,100.730003,84.989998,121.5,93.129997,23.34,113.889999,86.269997,180.380005,92.550003,185.929993,31.91,101.230003,58.52,44.470001,92.300003,133.830002,58.66,44.029999,43.595001,29.129999,84.690002,94.040001,85.389999,99.940002,51.244999,48.939999,62.990002,78.290001,91.599998
13/10/14,99.809998,82.779999,120.449997,91.68,22.93,112.029999,83.910004,178.770004,90.599998,183.520004,31.469999,99.120003,58.16,44.07,90.730003,132.899994,56.139999,43.650002,42.695,28.469999,83.370003,93.519997,83.949997,99.309998,51.07,48.369999,60.689999,77.559998,90.839996
14/10/14,98.75,82.739998,122.290001,92.800003,23.059999,109.779999,84.139999,178.699997,90.099998,183.800003,32.139999,97.010002,57.990002,43.639999,91.099998,134.179993,56.330002,43.73,42.544998,28.459999,83.550003,93.68,82.82,100.120003,50.68,48.220001,60.689999,77.980003,90.550003
15/10/14,97.540001,80.93,120.190002,92.589996,22.959999,109.269997,82.080002,177.240005,87.849998,181.75,31.280001,98.209999,55.529999,43.23,90.440002,134.220001,54.73,43.220001,42.59,28.190001,82.949997,91.989998,82.160004,99.169998,50.0625,47.919998,60.950001,75.199997,90.220001
16/10/14,96.260002,80.239998,120.290001,93.239998,22.82,111.059998,81.739998,172.580002,88.879997,179.839996,30.85,96.779999,55.080002,42.560001,89.910004,135.050003,53.43,42.740002,43.52,27.700001,82.239998,91.809998,85.389999,99.230003,50.75,47.669998,60.389999,73.82,90.599998
17/10/14,97.669998,82.580002,123.239998,95.050003,23.25,111.800003,83.830002,176.910004,90.239998,182.050003,31.379999,98.699997,56.200001,42.880001,91.040001,137.399994,54.02,43.630001,43.59,27.83,83.269997,93.239998,88.18,101.529999,51.5,48.07,60.27,74.099998,91.209999
20/10/14,99.760002,84.010002,124.309998,94.029999,22.93,111.489998,85.519997,177.839996,91.849998,169.100006,31.58,99.199997,56.630001,43.290001,91.589996,137.600006,54.049999,44.080002,44.450001,27.93,84.18,93.199997,88.540001,101.480003,51.962502,48.48,60.200001,75.139999,91.769997
21/10/14,102.470001,85.639999,127.120003,95.889999,23.51,115.089996,87.540001,180.179993,94.199997,163.229996,32.610001,100.360001,57.93,40.68,91.010002,140.929993,55.130001,44.880001,45.32,28.280001,84.610001,94.239998,90.949997,101.980003,53.327499,48.689999,61.549999,76.019997,93.650002
22/10/14,102.989998,83.959999,121.449997,94.57,23.26,114,87.099998,176.830002,93.339996,161.789993,32.27,101.220001,57.450001,40.619999,90.940002,138.949997,55.509998,44.380001,44.93,28.299999,84.230003,95.580002,89.769997,101.18,52.73,48.310001,61.5,76.029999,93.129997
23/10/14,104.830002,85.610001,122.029999,99.269997,23.57,116.190002,87.989998,180.059998,94.800003,162.179993,32.689999,102.629997,58.060001,40.860001,91.019997,145.050003,56.630001,45.02,45.185001,28.6,83.230003,96.769997,90.660004,103.18,53.57,48.220001,62.07,76.25,94.110001
24/10/14,105.220001,86.400002,122.239998,99.440002,23.780001,115.910004,88.610001,183.350006,94.989998,162.080002,33.18,103.129997,58.740002,41.029999,91.669998,148.589996,57.610001,46.130001,45.450001,29.110001,85.160004,97.730003,91.639999,103.82,53.369999,48.77,62.650002,76.379997,94.489998
27/10/14,105.110001,86.629997,122.120003,98.540001,23.76,115.019997,88.449997,183.910004,95.470001,161.869995,33.200001,104.07,58.639999,40.759998,92.010002,149.559998,56.450001,45.91,45.82,29.030001,85.949997,98.870003,92.129997,104.190002,53.352501,49.419998,63.110001,76.589996,93.709999
28/10/14,106.739998,88.010002,123.610001,101.160004,24.07,117.129997,89.93,186.320007,96.589996,163.600006,33.740002,104.790001,59.630001,40.560001,92.599998,151.059998,55.849998,46.490002,46.224998,29.09,86.470001,99.730003,92.639999,106.269997,54.177502,49.959999,63.700001,76.349998,95.099998
29/10/14,107.339996,88.339996,123.080002,100.190002,24.1,117.139999,89.529999,186.080002,96.419998,163.460007,33.919998,105.559998,59.290001,40.959999,92.730003,151.009995,56.200001,46.619999,45.974998,29.49,86.540001,99.419998,92.959999,105.849998,53.665001,49.830002,62.830002,76.389999,94.589996
30/10/14,106.980003,88.739998,123.82,100.160004,24.08,117.199997,90.220001,186.970001,97.519997,164.350006,32.580002,107.040001,59.389999,41.400002,93.379997,152.100006,57.310001,46.049999,46.5,29.84,86.940002,100,93.879997,106.339996,59.162498,49.900002,62.959999,76.449997,94.449997
31/10/14,108,89.949997,124.910004,101.410004,24.469999,119.949997,91.379997,189.990005,97.519997,164.399994,34.009998,107.779999,60.48,41.880001,93.730003,153.770004,57.939999,46.950001,46.485001,29.950001,87.269997,100.800003,95.010002,107,60.357498,50.25,64.220001,76.269997,96.709999
03/11/14,109.400002,90.849998,126.029999,100.220001,24.58,116.779999,91.709999,190.830002,96.089996,164.360001,34.310001,107.459999,60.880001,41.810001,93.610001,153.300003,58.919998,47.439999,46.724998,30.190001,87.379997,99.949997,94.860001,106.300003,60.384998,50.389999,64.980003,76.279999,95.260002
04/11/14,108.599998,91.379997,125.839996,98.610001,24.879999,115.370003,90.349998,190.270004,95.959999,162.649994,34.540001,108.620003,60.25,41.82,94.470001,155.050003,59.369999,47.57,46.974998,30.280001,88.639999,101.129997,94.980003,106.879997,60.7425,50.330002,65.239998,77.260002,94.519997
05/11/14,108.860001,92.419998,124.220001,99.410004,25.15,117.050003,91,189.839996,95.779999,161.820007,33.759998,108.82,61.150002,42.310001,94.639999,155.690002,59.57,47.860001,47.34,30.040001,89,101.489998,95.800003,107.93,62.3825,50.34,65.660004,77.699997,95.07
06/11/14,108.699997,91.580002,124.580002,100.910004,25.26,118.529999,92,191,97.290001,161.460007,33.82,109.010002,61.23,42.290001,94.660004,156.050003,59.259998,48.700001,47.299999,30.040001,88.900002,101.910004,96.209999,108.580002,62.522499,50.279999,66.650002,77.809998,96.260002
07/11/14,109.010002,92.260002,124.449997,101.760002,25.33,118.800003,90,190.710007,97.650002,162.070007,33.580002,108.199997,61.470001,42.32,95.099998,156.550003,59.34,48.68,46.889999,29.92,89.129997,102.370003,93.610001,109.080002,63.107498,50.860001,66.919998,78.769997,96.589996
10/11/14,108.830002,92.400002,124.639999,102.209999,25.15,117.919998,89.779999,191.800003,98.160004,163.490005,33.259998,108.82,61.93,42.389999,95.110001,157.660004,58.810001,48.889999,47.48,30.200001,89.449997,102.989998,94.75,109,62.552502,50.720001,67.779999,79.440002,96.279999
11/11/14,109.699997,91.739998,125.360001,102.529999,25.15,118.440002,89.980003,191.880005,98.139999,163.300003,33.310001,108.910004,61.369999,42.509998,95.139999,157.110001,59.369999,48.869999,47.439999,30.32,89.669998,102.940002,95.690002,108.260002,62.432499,50.610001,67.5,79.010002,96.410004
12/11/14,111.25,91.550003,125.870003,102.989998,25.110001,117.650002,89.900002,190.179993,98.489998,161.919998,33.380001,108.75,60.560001,42.709999,95.330002,157.679993,59.310001,48.779999,47.904999,30.42,89.480003,103.059998,95.68,108.139999,62.987499,50.82,67.440002,79.199997,95.379997
13/11/14,112.82,91.07,128.529999,101.110001,25.68,116.449997,90.489998,190.240005,99,162.789993,33.68,109.07,60.23,42.790001,95.480003,158.350006,59.540001,49.610001,48.060001,30.42,88.599998,103.230003,95.900002,108.139999,62.73,51.200001,66.959999,82.940002,94.660004
14/11/14,114.18,90.669998,128.860001,101.339996,26.32,116.32,90.800003,189.979996,98.239998,164.160004,33.950001,108.160004,60.279999,42.73,96.209999,158.850006,59.07,49.580002,47.75,30.34,88.110001,102.43,95.110001,107.449997,62.209999,51.5,66.93,82.959999,95.089996
17/11/14,113.989998,90.129997,128.419998,101.699997,26.469999,115.75,90.410004,189.929993,98.029999,164.160004,34.240002,108.300003,60.380001,42.919998,95.970001,158.690002,59.459999,49.459999,48.029999,30.32,87.839996,102.75,96.470001,107.370003,62.450001,51.400002,66.550003,83.57,95.110001
18/11/14,115.470001,90.580002,130.660004,102.040001,26.6,115.470001,90.279999,189.639999,95.980003,161.889999,34.709999,108.830002,60.529999,43.529999,96.410004,160.149994,59.889999,48.740002,48.235001,30.59,87.949997,102.849998,98.190002,108.800003,62.432499,51.220001,68.059998,83.790001,94.870003
19/11/14,114.669998,90.5,131.610001,101.300003,26.59,116.470001,89.82,189.190002,96.699997,161.429993,34.349998,108.760002,60.599998,44.220001,96.559998,158.830002,59.639999,48.220001,48.474998,30.440001,88.730003,103.029999,96.860001,108.660004,62.465,50.490002,67.790001,84.989998,95.610001
20/11/14,116.309998,90.620003,131.699997,102.089996,26.809999,117.309998,88.900002,189.75,97.57,160.639999,35.950001,108.18,60.119999,44.25,96.639999,159.360001,59.380001,48.700001,48.650002,30.440001,88.470001,103.459999,96.849998,108.82,62.9175,50.189999,67.339996,84.580002,95.82
21/11/14,116.470001,90.389999,132.779999,106.449997,26.879999,118.580002,88.959999,189.589996,98.279999,160.919998,35.59,107.860001,60.450001,44.5,96.68,160.160004,59.66,47.98,48.709999,30.450001,88.599998,103.809998,96.709999,110.300003,63.555,50.209999,67.589996,84.650002,96.809998
24/11/14,118.629997,91.040001,134.610001,105.959999,27.030001,117.589996,90.580002,190.070007,98.400002,162.149994,36.25,106.879997,60.959999,44.27,97.169998,159.880005,59.25,47.59,48.974998,30.219999,88.110001,103.790001,96.900002,108.790001,63.654999,49.5,67.730003,85.400002,95.720001
